AT,V,AP,RH,PE
0.685836,0.608719,0.452116,0.688606,446.5
0.684136,0.633274,0.535264,0.328016,444.19
0.268839,0,0.39025,0.946649,471.19
0.377054,0.279004,0.818114,0.591287,460.58
0.375921,0.222242,0.419698,0.808847,465.58
0.882153,0.75694,0.321455,0.262601,425.89
0.622946,0.413523,0.23608,0.559786,440.89
0.143059,0.285053,0.704281,0.874263,487.49
0.43881,0.591281,0.56001,0.825871,454.88
0.709348,0.89395,0.607275,0.656702,433.48
0.708499,0.633452,0.479089,0.426944,449.81
0.171671,0.281317,0.67904,0.699866,486.2
0.390085,0.272242,0.580302,0.829223,460.61
0.63966,0.631317,0.633754,0.484853,442.72
0.286686,0.285053,0.714427,0.429893,473.88
0.137677,0.190747,0.728038,0.77681,486.52
0.783003,0.773665,0.463994,0.457641,438.41
0.57932,0.630071,0.627815,0.809383,442.58
0.675071,0.385231,0.54244,0.492359,454.48
0.584986,0.586655,0.502846,0.578016,445.9
0.632011,0.463879,0.338035,0.780295,441.49
0.850992,0.764057,0.541203,0.288204,428.72
0.674788,0.596085,0.543677,0.364477,443.84
0.432861,0.303559,0.399406,0.622654,464.11
0.691501,0.792349,0.558525,0.684584,433.61
0.18272,0.250178,0.81663,0.602815,474.72
0.605949,0.850712,0.472903,0.862735,438.64
0.54136,0.685053,0.682999,0.635657,449.09
0.137677,0.249288,0.670626,0.670912,486.84
0.787252,0.828826,0.350903,0.497185,429.02
0.607932,0.75694,0.328632,0.609249,447.25
0.754108,0.675267,0.508537,0.32748,432.62
0.340793,0.299288,0.565454,0.726542,468.66
0.272238,0.266726,0.461767,0.766086,478.7
0.61898,0.785587,0.495174,0.362332,435.39
0.687819,0.801423,0.359317,0.801743,432.52
0.472805,0.385587,0.521653,0.912064,460.08
0.409915,0.313701,0.361544,0.693164,464.13
0.192635,0.279004,0.789903,0.938874,473.62
0.688385,0.659786,0.440238,0.630429,438.87
0.090368,0.271886,0.696857,0.928686,485.27
0.598867,0.686477,0.520168,0.750134,438.33
0.399717,0.245552,0.339025,0.613405,460.45
0.602266,0.710142,0.503588,0.439946,443.42
0.697167,0.608185,0.349666,0.679893,438.5
0.27847,0.229359,0.505815,0.807373,472.34
0.433428,0.43452,0.355358,0.999062,453.22
0.151841,0.294662,0.967087,0.781501,485.08
0.728329,0.731673,0.299431,0.361662,429.67
0.182436,0.31637,0.45558,0.824933,479.95
0.642493,0.614057,0.631279,0.460992,444.54
0.747309,0.829359,0.394952,0.792359,438.8
0.451841,0.270285,0.245731,0.646247,461.8
0.540793,0.753559,0.35313,0.448525,446.57
0.580737,0.642171,0.40485,0.978552,437.05
0.200283,0.2879,0.647365,0.74008,484.99
0.515581,0.490036,0.622618,0.446649,455.57
0.610482,0.601246,0.515219,0.818767,442.53
0.672238,0.635587,0.501114,0.611126,447.06
0.642776,0.592527,0.461519,0.43378,451.03
0.307932,0.326335,0.57362,0.822118,471.8
0.275071,0.245907,0.755754,0.773861,474.35
0.744193,0.695374,0.498144,0.519839,440.26
0.760623,0.882028,0.523385,0.344504,440.79
0.79915,0.777224,0.415491,0.408177,440.49
0.218697,0.27153,0.561247,0.669303,469.9
0.475071,0.68363,0.577827,0.712869,453.96
0.201133,0.262456,0.741896,0.708177,475.43
0.697734,0.601246,0.50631,0.47118,439.65
0.624646,0.856584,0.45657,0.827882,438.62
0.79915,0.856584,0.436278,0.259383,429.84
0.293484,0.435409,0.375155,0.950134,469.52
0.673371,0.635587,0.506805,0.612735,446.32
0.309348,0.265302,0.316506,0.579223,475.61
0.252975,0.346797,0.528582,0.617292,476.83
0.380737,0.373665,0.663202,0.941957,461.68
0.723513,0.935765,0.476367,0.651206,431.72
0.806516,0.74484,0.532047,0.372118,447.67
0.653541,0.463879,0.455085,0.56059,441.03
0.904533,0.79395,0.485523,0.237802,425.35
0.871388,0.718505,0.448899,0.277614,440.56
0.728895,0.763523,0.376887,0.413673,433
0.404533,0.344306,0.617916,0.230295,464.95
0.624646,0.488968,0.338283,0.313405,444.66
0.735694,0.808541,0.418708,0.723995,431.44
0.631728,0.769929,0.530809,0.264343,448.45
0.129745,0.181673,0.807721,0.692627,487.69
0.349858,0.247687,0.562732,0.693432,471.27
0.329178,0.323843,0.498144,0.546917,472.94
0.518414,0.296797,0.44296,0.465818,464.13
0.156091,0.250178,0.823064,0.682976,476.12
0.33711,0.35089,0.753774,0.769035,468.43
0.557507,0.763701,0.291759,0.738338,438
0.380737,0.253025,0.475377,0.636595,466.21
0.509915,0.556762,0.686216,0.568767,457.72
0.677054,0.825089,0.416481,0.666622,434.16
0.203683,0.194662,0.84682,0.674665,480.31
0.766006,0.56637,0.378867,0.440214,436.8
0.364023,0.273488,0.60777,0.844638,459.23
0.570255,0.571886,0.538233,0.70992,451.1
0.698867,0.73274,0.463252,0.353083,438.87
0.630878,0.425979,0.255877,0.60134,443.46
0.683853,0.678114,0.467211,0.54504,445.5
0.508499,0.653737,0.672606,0.643298,450.44
0.092351,0.261744,0.654046,0.54437,494.87
0.107932,0.285053,0.693393,0.813003,490.83
0.14136,0.221352,0.697847,0.595979,485.96
0.650425,0.566014,0.439743,0.635925,441.12
0.475354,0.342883,0.274684,0.813137,459.65
0.265156,0.345374,0.62633,0.724397,470.85
0.681586,0.385231,0.538976,0.486729,452.32
0.386686,0.218505,0.536501,0.830697,462.96
0.589802,0.588078,0.514724,0.868097,445.43
0.786969,0.879359,0.4098,0.404692,436.77
0.579037,0.631317,0.623113,0.644906,443.99
0.841926,0.883096,0.2732,0.43874,432.34
0.457224,0.424377,0.47414,0.454155,455.1
0.783003,0.704626,0.312546,0.46059,433.04
0.835694,0.695374,0.528335,0.342091,438.14
0.186969,0.27242,0.670131,0.584987,489.25
0.596034,0.617794,0.622618,0.557105,452.5
0.40255,0.252313,0.367236,0.633378,466.15
0.377054,0.327936,0.581044,0.671046,470.11
0.35864,0.416904,0.597872,0.593968,466.25
0.291501,0.281317,0.515466,0.670912,478.1
0.384419,0.331495,0.73076,0.775469,462.48
0.576487,0.713879,0.602079,0.602547,446
0.694051,0.836833,0.204652,0.842761,434.53
0.37762,0.255516,0.249196,0.629491,460.15
0.69915,0.649466,0.486513,0.652547,440.21
0.601983,0.56032,0.485276,0.515684,440.03
0.407932,0.454448,0.484286,0.78941,462.68
0.196884,0.292883,0.999753,0.682842,480.08
0.286402,0.270285,0.594407,0.998794,472.45
0.760057,0.854804,0.460035,0.365684,441.32
0.457224,0.601246,0.490968,0.786997,449.14
0.906799,0.848221,0.509775,0.222654,439.3
0.113598,0.274377,0.790151,0.94437,470.02
0.526912,0.403915,0.488245,0.678954,451.26
0.833428,0.840214,0.33952,0.472386,427.58
0.135127,0.261744,0.52784,0.400536,493.72
0.31983,0.286833,0.398664,0.829088,460.34
0.51898,0.26637,0.30735,0.802413,460.09
0.773654,0.880961,0.419698,0.495308,435.51
0.503116,0.769573,0.451373,0.949598,448.73
0.667705,0.834164,0.442217,0.858981,432.3
0.304533,0.285409,0.651819,0.652815,472.54
0.749008,0.56637,0.37367,0.56756,436.99
0.720397,0.921886,0.40782,0.75,439.12
0.413598,0.348043,0.77654,0.785523,462.12
0.688102,0.679715,0.500619,0.475067,442.75
0.440793,0.282384,0.146003,0.574799,461.08
0.849858,0.730961,0.453353,0.375201,426.84
0.34051,0.35089,0.774808,0.736729,465.5
0.754108,0.85089,0.485771,0.609786,427.11
0.290652,0.229359,0.489483,0.752011,470.36
0.366006,0.584342,0.657263,0.763003,458.56
0.420397,0.561032,0.510517,0.829491,452.52
0.587819,0.62153,0.626083,0.562601,447.15
0.621813,0.64306,0.402376,0.575871,441.16
0.365722,0.241103,0.551349,0.485121,468.87
0.589802,0.589502,0.446672,0.631903,448.38
0.566856,0.592527,0.465726,0.520241,452.16
0.540227,0.39306,0.361544,0.678954,449.34
0.469972,0.330961,0.482801,0.700402,464.63
0.608499,0.716192,0.54244,0.59933,447.67
0.703683,0.877402,0.565207,0.693834,435.9
0.646176,0.837544,0.373175,0.788204,436.89
0.740227,0.791459,0.252908,0.602011,428.67
0.740793,0.767794,0.355605,0.504692,432.07
0.671671,0.825089,0.421183,0.723727,434.67
0.211615,0.285053,0.719376,0.625469,486.18
0.529462,0.459609,0.398664,0.887802,445.35
0.639377,0.385231,0.551349,0.581769,454.85
0.676487,0.608185,0.276169,0.752413,439.06
0.34136,0.335409,0.735214,0.77748,468.3
0.839377,0.695374,0.523385,0.31622,437.6
0.710198,0.785587,0.49171,0.260992,436.3
0.73711,0.777224,0.415739,0.512466,443.24
0.788952,0.602491,0.503836,0.477748,441.58
0.274221,0.2879,0.67508,0.607909,476.74
0.107932,0.283808,0.209849,0.852547,485.6
0.826912,0.825801,0.331601,0.308311,431.07
0.747025,0.827224,0.39322,0.768365,427.83
0.111898,0.261744,0.503093,0.501743,494.67
0.366006,0.20694,0.35709,0.875067,468.23
0.654391,0.566014,0.445187,0.635523,446.01
0.66034,0.935765,0.405098,0.769303,433.4
0.555524,0.561032,0.532047,0.784048,444.86
0.686969,0.518505,0.56001,0.557105,451.67
0.547592,0.598221,0.399901,0.922252,448.31
0.144476,0.249288,0.66048,0.609383,488.2
0.344476,0.506406,0.591933,0.492761,465.24
0.363456,0.309786,0.611235,0.724397,464.27
0.843343,0.73274,0.25662,0.381233,429.73
0.23966,0.286121,0.597624,0.690751,479.3
0.173654,0.325445,0.639941,0.45429,479.8
0.212748,0.194662,0.860678,0.639276,479.52
0.284986,0.288612,0.603811,0.867828,464.77
0.588385,0.327936,0.563474,0.249598,460.3
0.492635,0.602313,0.617421,0.857909,450.86
0.803683,0.762989,0.406335,0.516086,427.38
0.692918,0.829537,0.317496,0.812198,427.65
0.498017,0.31637,0.491463,0.25,464.55
0.311615,0.337722,0.560752,0.868767,474.03
0.824929,0.79395,0.505815,0.489812,432.25
0.516147,0.56637,0.356842,0.752413,446.46
0.723229,0.81726,0.381836,0.414879,434.94
0.450142,0.420285,0.566691,0.772386,454.41
0.532578,0.716192,0.544915,0.780965,449.72
0.340227,0.264057,0.502351,0.865282,466.99
0.848725,0.902669,0.35907,0.640751,431.69
0.70085,0.78452,0.519426,0.399866,435.64
0.527195,0.669039,0.679287,0.783378,452.08
0.536827,0.599288,0.485523,0.802011,448.92
0.687535,0.91637,0.25761,0.722922,436.85
0.596317,0.731673,0.26924,0.612064,435.56
0.807932,0.8,0.367731,0.360992,430.1
0.71983,0.75694,0.317743,0.425335,441.22
0.663173,0.792171,0.353378,0.733244,443.24
0.382153,0.235943,0.601336,0.604155,462.65
0.628895,0.441281,0.280376,0.667024,443.03
0.175637,0.27153,0.562485,0.815952,476.22
0.495751,0.344306,0.575105,0.067426,463
0.573938,0.807117,0.436278,0.769437,442.88
0.72238,0.76121,0.317743,0.337534,437.83
0.512181,0.452313,0.394952,0.903619,446.35
0.347309,0.370463,0.615689,0.834718,465.05
0.290652,0.274911,0.810195,0.569169,475.96
0.832295,0.788612,0.487751,0.355228,440.97
0.705099,0.656584,0.448156,0.617694,435.03
0.570255,0.59484,0.430834,0.839812,447.52
0.294051,0.264591,0.615442,0.749062,474.92
0.317847,0.282918,0.724573,0.726944,466.02
0.757507,0.871352,0.467211,0.640483,426.48
0.394334,0.2379,0.237317,0.688338,466.63
0.408215,0.28452,0.199703,0.724263,462.21
0.726062,0.401601,0.243009,0.454155,437.76
0.671388,0.692349,0.504578,0.486461,444.76
0.490935,0.556762,0.69166,0.769571,458.06
0.416147,0.335231,0.644642,0.509786,458.3
0.339093,0.358541,0.561,0.594638,468.17
0.325212,0.814591,0.661717,0.663941,464.18
0.715297,0.921886,0.391487,0.87185,432.2
0.335977,0.348043,0.75996,0.801475,467.71
0.365156,0.347687,0.717149,0.782038,468.69
0.273938,0.216014,0.531799,0.592359,472.9
0.428895,0.596085,0.570898,0.834316,453.2
0.580453,0.452313,0.394952,0.746783,449.86
0.724079,0.807117,0.417718,0.567158,441.9
0.475921,0.33274,0.594407,0.662869,452.68
0.74136,0.880961,0.423905,0.547989,435.32
0.214731,0.254448,0.651571,0.667158,482.16
0.577337,0.416726,0.617421,0.676273,446.51
0.670538,0.62153,0.610245,0.343968,443.77
0.728045,0.817794,0.363771,0.730027,433.16
0.270822,0.245552,0.585251,0.824263,480.54
0.194618,0.31637,0.471418,0.717158,480.73
0.665439,0.606228,0.402376,0.438874,442.5
0.311898,0.405338,0.608265,0.749196,467.48
0.524079,0.432918,0.462262,0.582708,455.37
0.600283,0.429537,0.526107,0.551206,454.44
0.352125,0.349644,0.511012,0.846113,461.64
0.520113,0.450178,0.531799,0.757775,454.79
0.166572,0.225979,0.688691,0.776273,483.54
0.808782,0.777224,0.413512,0.444638,436.72
0.773654,0.732206,0.564217,0.165416,432.88
0.713881,0.758363,0.324672,0.568633,434.65
0.635411,0.837544,0.374412,0.81555,436.6
0.585836,0.593416,0.417223,0.681903,443.33
0.621813,0.8,0.47612,0.714209,434.64
0.46119,0.32669,0.389755,0.65134,453.02
0.40085,0.290036,0.471171,0.400938,466.39
0.672238,0.635587,0.516704,0.590885,448.57
0.59915,0.808363,0.316506,0.916488,434.47
0.366856,0.254093,0.432566,0.756434,465.82
0.406516,0.474911,0.502351,0.667694,463.09
0.582153,0.606406,0.500124,0.793298,446.75
0.67932,0.710142,0.504083,0.39933,440.04
0.480737,0.671352,0.651571,0.73244,452.86
0.132578,0.194662,0.584756,0.583646,483.43
0.4983,0.432918,0.494927,0.669839,455.6
0.123229,0.233808,0.493442,0.913137,490.92
0.382436,0.28452,0.301905,0.934182,466.5
0.111331,0.27153,0.57956,0.795576,481.15
0.807365,0.923132,0.374412,0.566756,435.28
0.643909,0.834164,0.458797,0.65067,435.08
0.599433,0.834164,0.451868,0.942225,437.41
0.584703,0.614057,0.644147,0.632306,445.34
0.342493,0.281317,0.592675,0.634584,468.96
0.452408,0.475445,0.346696,0.999062,453.31
0.220397,0.262456,0.820589,0.652949,470.71
0.286119,0.33968,0.705271,0.789946,466.52
0.834278,0.800712,0.33655,0.467962,438.15
0.623513,0.690214,0.69463,0.463137,447.37
0.657507,0.789858,0.4244,0.88874,437.87
0.670255,0.800712,0.319228,0.69933,437.02
0.71728,0.608185,0.283098,0.639544,438.32
0.645609,0.416726,0.623855,0.645442,442.23
0.655524,0.903915,0.329374,0.678284,437.47
0.162606,0.279004,0.84484,0.774263,476.58
0.918697,0.877402,0.577827,0,425.58
0.513598,0.347687,0.386785,0.658579,459.47
0.717564,0.672064,0.507053,0.67185,438.82
0.75779,0.869395,0.360307,0.590349,434.54
0.318414,0.337722,0.633012,0.745845,473.4
0.705666,0.880961,0.427864,0.60563,441.93
0.302833,0.325801,0.522148,0.876005,473.26
0.532861,0.760854,0.481069,0.72815,447.16
0.406799,0.225089,0.725068,0.608981,462.54
0.220113,0.226335,0.658253,0.562735,478.5
0.668839,0.851423,0.223212,0.914477,432.04
0.807365,0.800712,0.338035,0.46059,439.11
0.621813,0.459609,0.415739,0.607373,442.9
0.782153,0.967616,0.35511,0.478552,437.61
0.198017,0.301779,0.619154,0.820912,483.88
0.71813,0.840214,0.404603,0.867292,429.59
0.508215,0.420996,0.408067,0.902547,446.63
0.811048,0.773665,0.447414,0.399196,438.31
0.475637,0.290214,0.499381,0.518365,458.91
0.505382,0.349644,0.52685,0.418365,451.63
0.4017,0.424377,0.551349,0.681501,463.47
0.196034,0.282918,0.684237,0.882172,476.42
0.4017,0.253915,0.326652,0.862735,464.95
0.106232,0.364947,0.348924,0.95067,476.61
0.200283,0.254448,0.552339,0.840885,481.45
0.102266,0.285053,0.689928,0.810456,491.38
0.202833,0.193594,0.502846,0.874129,477.89
0.463739,0.649644,0.389755,0.545845,453.1
0.313314,0.287189,0.51027,0.806434,469.44
0.351841,0.370463,0.606286,0.82748,463.86
0.463456,0.738434,0.455333,0.709383,452.77
0.507649,0.432918,0.368473,0.636193,454.28
0.667139,0.641459,0.470181,0.403217,452.29
0.792351,0.85516,0.454838,0.365013,445.58
0.855241,0.596797,0.262064,0.346113,437.81
0.476771,0.753559,0.270973,0.858847,442.26
0.32153,0.326512,0.780747,0.805898,469.06
0.165156,0.260854,0.957436,0.611662,479.43
0.284986,0.292171,0.496907,0.525871,470.84
0.531161,0.601068,0.572383,0.57681,448.82
0.271955,0.253559,0.638456,0.588204,467.19
0.688385,0.480427,0.519921,0.456568,453.76
0.488669,0.556762,0.691166,0.758445,455.7
0.207365,0.260854,0.945063,0.659517,473.47
0.187819,0.281317,0.668399,0.605362,486.15
0.35779,0.301779,0.562237,0.687534,462.13
0.127195,0.248577,0.439,0.920912,489.95
0.330312,0.347331,0.610492,0.907105,476.67
0.533994,0.2879,0.539223,0.725737,461.55
0.617847,0.364947,0.367731,0.444102,445.55
0.42153,0.370463,0.448156,0.969035,458.57
0.74221,0.347509,0.398169,0.307775,444.76
0.564306,0.698754,0.69166,0.580965,450.36
0.808499,0.785587,0.422173,0.183378,430.07
0.194334,0.201068,0.839149,0.788204,480.38
0.813031,0.608719,0.450136,0.487668,436.92
0.688669,0.736477,0.617916,0.716622,433.67
0.320113,0.2379,0.321703,0.85067,473.38
0.555241,0.658897,0.369958,0.848123,452.8
0.298017,0.358541,0.584014,0.719035,471.16
0.629178,0.92847,0.382084,0.782306,438.52
0.214164,0.234875,0.592675,0.48941,482.77
0.267705,0.348043,0.760703,0.850268,474.69
0.801983,0.789146,0.401138,0.354692,435.85
0.080453,0.174911,0.627073,0.927882,489.36
0.747875,0.808541,0.434546,0.701877,435.99
0.822096,0.82242,0.42143,0.311528,432.11
0.135411,0.249288,0.679287,0.701877,488.17
0.567422,0.699822,0.363276,0.694102,450.25
0.844759,0.797331,0.161099,0.460858,432.07
0.08187,0.258719,0.360307,0.87748,487.78
0.830028,0.889146,0.233358,0.518633,433.37
0.464589,0.282384,0.005444,0.492359,457.53
0.226912,0.254093,0.44296,0.585255,477.93
0.423796,0.225089,0.746102,0.535389,460.16
0.426912,0.26032,0.351151,0.653217,462.83
0.545892,0.8,0.457807,0.847587,440.59
0.594334,0.778826,0.444939,0.883512,438.08
0.712465,0.658897,0.377382,0.64866,437.41
0.823229,0.746619,0.516951,0.120375,436.96
0.507932,0.356228,0.549864,0.73874,459.39
0.634844,0.814591,0.408067,0.522386,438.88
0.409632,0.335409,0.684732,0.759517,462.11
0.356941,0.370463,0.578075,0.848794,462.49
0.245609,0.285053,0.719624,0.531635,481.41
0.352125,0.346619,0.75996,0.918231,466.67
0.60255,0.879359,0.419698,0.778954,437.86
0.678754,0.859786,0.52685,0.830697,429.84
0.456941,0.653737,0.666172,0.765282,453.55
0.215864,0.285409,0.879238,0.79571,479.28
0.344759,0.292349,0.438258,0.781233,457.12
0.657507,0.39306,0.37565,0.467292,446.62
0.826629,0.791103,0.40881,0.338874,437.46
0.435127,0.671352,0.684237,0.943968,446.75
0.4983,0.303915,0.502351,0.443298,459.76
0.631445,0.760142,0.490968,0.531903,440.33
0.290652,0.26032,0.415986,0.907641,473.06
0.219263,0.27331,0.748082,0.569705,481.08
0.21983,0.487367,0.728285,0.668097,470.93
0.564589,0.8,0.469933,0.809517,439.19
0.826629,0.767794,0.373917,0.613807,430.09
0.455241,0.364947,0.383568,0.912466,455.83
0.444759,0.494662,0.500866,0.768097,457.45
0.169405,0.316192,0.662707,0.801475,484.42
0.842776,0.730961,0.396437,0.517426,430.11
0.815014,0.773665,0.45657,0.344906,439.71
0.326912,0.254093,0.425885,0.908043,471.69
0.455807,0.753559,0.282356,0.858311,449.73
0.570255,0.444128,0.384806,0.823324,444.89
0.840793,0.778826,0.40683,0.379893,425.74
0.188952,0.304804,0.442465,0.846113,483.5
0.709348,0.861388,0.205642,0.86555,431.24
0.706516,0.633452,0.47414,0.418365,447.93
0.654391,0.695552,0.498144,0.224933,450.84
0.601133,0.760142,0.488493,0.60067,441.71
0.316714,0.270285,0.362039,0.919437,472.18
0.622663,0.403915,0.495669,0.462064,447.59
0.612181,0.670996,0.465974,0.673592,444.23
0.85779,0.78363,0.25266,0.420241,430.62
0.565722,0.463879,0.360307,0.846515,446.56
0.852975,0.778826,0.195001,0.447051,425.19
0.594334,0.452313,0.390002,0.44008,447.12
0.246742,0.299288,0.544667,0.939812,469.03
0.165156,0.301068,0.385301,0.787265,484.78
0.396317,0.281851,0.573868,0.70067,468.55
0.43881,0.370996,0.511507,0.831233,456.77
0.466006,0.638968,0.648602,0.659249,428.67
0.346176,0.292349,0.37565,0.774263,457.98
0.644193,0.596085,0.552586,0.468767,445.8
0.645609,0.568683,0.484781,0.262466,442.64
0.658074,0.800712,0.338283,0.674933,436.47
0.864023,0.652669,0.434546,0.16689,449.65
0.548442,0.690214,0.701806,0.493566,454.15
0.207932,0.262456,0.765405,0.668097,475.01
0.723229,0.68363,0.584261,0.306166,446.56
0.28017,0.321174,0.573868,0.492091,467.51
0.730028,0.848754,0.414254,0.841153,438.1
0.530312,0.525623,0.586983,0.47882,454.67
0.219263,0.286121,0.548874,0.809383,481.75
0.230312,0.286121,0.552339,0.823861,481.24
0.13881,0.27331,0.739668,0.739008,483.11
0.829462,0.688434,0.456075,0.476944,440.62
0.436827,0.262633,0.510517,0.750536,456.2
0.466289,0.584342,0.629795,0.632306,448.17
0.205382,0.194662,0.550606,0.44437,477.38
0.364023,0.290036,0.494927,0.493968,466.87
0.622663,0.584342,0.590943,0.406434,446.88
0.836261,0.596797,0.26924,0.358981,439.54
0.239377,0.31637,0.662955,0.984048,466.75
0.904816,0.704626,0.238802,0.183914,432.62
0.479037,0.617616,0.567186,0.603083,454.35
0.535411,0.583986,0.364761,0.976944,447.06
0.766572,0.829359,0.39223,0.764745,435.86
0.306516,0.403559,0.497649,0.999598,464.6
0.336544,0.15427,0.632517,0.538874,469.12
0.523796,0.746619,0.509775,0.741823,441.51
0.371671,0.303915,0.488988,0.820912,471.24
0.669122,0.778826,0.230389,0.816086,431.53
0.652691,0.829537,0.323682,0.932038,433.64
0.364306,0.349644,0.529324,0.567694,460.47
0.051558,0.23274,0.575848,0.828686,487.87
0.757224,0.847509,0.359564,0.567158,432
0.38102,0.281851,0.571888,0.676944,467.98
0.795184,0.760142,0.451621,0.405094,429.33
0.108782,0.27331,0.73175,0.799062,487.09
0.209348,0.257295,0.502351,0.880563,482.89
0.48272,0.342883,0.400148,0.793432,456.72
0.746459,0.642527,0.403366,0.495576,442.48
0.321246,0.303915,0.535016,0.991555,469.34
0.429462,0.454448,0.480574,0.765282,463.28
0.43966,0.301068,0.373175,0.332038,462.26
0.44136,0.370996,0.520911,0.766354,454.06
0.692635,0.706406,0.512002,0.364075,440.92
0.337394,0.349644,0.524128,0.689544,464.59
0.260057,0.342883,0.687454,0.865013,473.29
0.201983,0.291459,0.733977,0.873727,483.53
0.586119,0.606228,0.431081,0.624799,441.92
0.617847,0.769929,0.502103,0.335255,447.3
0.435127,0.343772,0.639198,0.777748,462.53
0.301983,0.229359,0.491215,0.768499,469.56
0.420397,0.370463,0.438258,0.94008,465.6
0.644476,0.828826,0.344469,0.858311,437.97
0.670822,0.39306,0.371195,0.421984,444.52
0.156374,0.260498,0.645137,0.739946,478.16
0.530028,0.327936,0.569414,0.570241,463.93
0.334278,0.281139,0.682999,0.663941,462.67
0.586119,0.356228,0.525118,0.529759,458.19
0.748725,0.710142,0.50829,0.310724,439.36
0.799717,0.745374,0.61272,0.365684,435.17
0.356091,0.346619,0.784459,0.752279,471.6
0.650708,0.769929,0.521406,0.243164,448.43
0.515014,0.274555,0.253898,0.830965,455.28
0.402266,0.326157,0.599604,0.494236,465.89
0.772805,0.837544,0.345707,0.534987,427.3
0.325779,0.261032,0.614699,0.789812,470.31
0.893201,0.792171,0.365256,0.230027,437.84
0.710198,0.602313,0.511012,0.436595,437.11
0.393201,0.222598,0.735956,0.83311,462.16
0.730028,0.937544,0.44395,0.930563,431.95
0.529745,0.685053,0.686959,0.66756,447.18
0.332861,0.251957,0.586983,0.707641,470.67
0.590085,0.603381,0.487256,0.777346,446.2
0.806799,0.82242,0.423658,0.381635,434.27
0.236261,0.289324,0.568424,0.963003,463.89
0.602266,0.571886,0.564464,0.669035,447.49
0.155241,0.27758,0.74536,0.874263,488.65
0.666572,0.785053,0.383816,0.65992,433.81
0.505666,0.59484,0.600841,0.785523,447.93
0.452125,0.554626,0.660233,0.728284,457.94
0.354958,0.311388,0.961643,0.552949,466.17
0.356657,0.313701,0.430834,0.860054,469.34
0.467422,0.653737,0.680277,0.716622,455.24
0.332861,0.261032,0.614699,0.780161,472.59
0.123513,0.283808,0.237565,0.831501,481.27
0.658074,0.473132,0.313536,0.549196,449.45
0.359207,0.281139,0.18832,0.758847,465.24
0.580737,0.32153,0.439248,0.413941,449.67
0.412748,0.38452,0.512497,0.644906,459.87
0.613881,0.707473,0.567434,0.472788,445.66
0.276771,0.254982,0.303885,0.81756,469.6
0.366289,0.331495,0.74833,0.814343,461.82
0.383003,0.301068,0.378619,0.544102,465.2
0.689235,0.779004,0.351646,0.840617,439.03
0.879603,0.767794,0.384558,0.28445,432.38
0.766856,0.683274,0.427369,0.412601,435.54
0.730312,0.513167,0.500124,0.349196,439.31
0.567705,0.793238,0.445434,0.721716,443
0.135127,0.314235,0.523138,0.796113,488.22
0.526062,0.66121,0.617669,0.670241,456.56
0.218697,0.228114,0.632022,0.667158,476.54
0.423513,0.494662,0.525612,0.754826,457.98
0.864023,0.775445,0.327147,0.619571,431.14
0.238244,0.259786,0.795843,0.944906,471.36
0.252408,0.248932,0.555803,0.815952,480.18
0.56289,0.690214,0.697847,0.607507,454.32
0.547309,0.463879,0.359812,0.846649,445.4
0.774221,0.887367,0.427122,0.392895,434.82
0.289802,0.326157,0.586241,0.731903,474.97
0.234844,0.285409,0.777035,0.809383,474.28
0.762323,0.76121,0.31997,0.280965,443.26
0.765722,0.620463,0.415986,0.448257,437.82
0.477904,0.488968,0.291017,0.840617,450.19
0.416147,0.342883,0.685226,0.516756,458.78
0.718697,0.695374,0.492947,0.478686,440.3
0.517564,0.59484,0.604553,0.751072,451.21
0.505099,0.556762,0.690423,0.647721,456.03
0.735411,0.656584,0.445187,0.548123,430.19
0.838244,0.813167,0.384806,0.659651,433.34
0.052975,0.254093,0.455828,0.784048,490.02
0.285552,0.261032,0.659243,0.856836,471.85
0.164873,0.270463,0.74833,0.743298,486.7
0.696034,0.825089,0.4244,0.588338,431.66
0.597167,0.420285,0.536006,0.303619,448.56
0.458074,0.496975,0.628557,0.776139,455.71
0.351558,0.413523,0.330859,0.837668,459.69
0.58187,0.576512,0.619401,0.571314,453.74
0.57762,0.566014,0.418956,0.708713,447.75
0.427195,0.424377,0.551844,0.600938,458.25
0.586402,0.602313,0.630042,0.622118,444.66
0.376771,0.313701,0.362287,0.806836,466.25
0.66119,0.859609,0.359564,0.803217,435.9
0.386969,0.347687,0.71022,0.753083,465.61
0.263173,0.260498,0.702796,0.817962,477.2
0.537394,0.631317,0.637713,0.735121,445.82
0.541926,0.760854,0.483544,0.70563,446.41
0.105099,0.31121,0.491957,0.915013,478.98
0.407365,0.20694,0.358327,0.895979,462.94
0.715297,0.840214,0.404603,0.867962,429.18
0.513031,0.420285,0.530314,0.528552,455.57
0.473654,0.638968,0.666914,0.665684,454.72
0.294618,0.290214,0.49468,0.79933,475.07
0.277054,0.261388,0.546152,0.813137,474.46
0.70255,0.837544,0.366741,0.673727,427.61
0.469972,0.348043,0.791636,0.527212,458.36
0.651275,0.732206,0.5902,0.538338,441.34
0.670255,0.629715,0.355853,0.540885,438.42
0.758074,0.889146,0.254145,0.678016,431.58
0.827195,0.856584,0.446177,0.308981,432.41
0.639377,0.566014,0.419698,0.655496,444.59
0.754958,0.620463,0.428359,0.506971,439.88
0.463173,0.32669,0.389755,0.665684,454.98
0.249008,0.281317,0.630784,0.835925,478.47
